timestamp,open,high,low,close,volumne_BTC,volumne_currency,wtd_price
5/31/2017 5:00,2205,2225.03,2183.42,2224,534.63,1177370.35,2202.23
5/31/2017 6:00,2224,2233.85,2212.8,2233.08,517.52,1151572.03,2225.16
5/31/2017 7:00,2233.08,2245.67,2220,2220.07,542.94,1214508.6,2236.91
5/31/2017 8:00,2225.09,2242.8,2210.39,2217.73,513.94,1145343.31,2228.53
5/31/2017 9:00,2218.14,2229,2203.17,2227.81,299.6,664007.27,2216.34
5/31/2017 10:00,2225.4,2250.41,2224.02,2244.08,323.22,724521.2,2241.59
5/31/2017 11:00,2244.08,2265,2244,2252.44,585.58,1320176.18,2254.47
5/31/2017 12:00,2251.18,2255.18,2206.72,2217.97,897.9,1996322.41,2223.31
5/31/2017 13:00,2217.97,2232.81,2214.67,2231.5,398.82,887856.5,2226.19
5/31/2017 14:00,2230.5,2246.61,2220.77,2242.22,651.17,1452683.75,2230.87
5/31/2017 15:00,2242.23,2329.39,2242.23,2306.61,2361.22,5412154.69,2292.1
5/31/2017 16:00,2299.01,2330,2287.61,2298.48,1089.57,2518289.26,2311.27
5/31/2017 17:00,2298.47,2333.92,2292.19,2332.56,911.94,2112403.05,2316.38
5/31/2017 18:00,2332.57,2334,2316.2,2327.59,736.52,1713628,2326.64
5/31/2017 19:00,2327.6,2334,2274.11,2304.63,1407.49,3241678.02,2303.17
5/31/2017 20:00,2304.62,2313.7,2292,2293.36,493.68,1139245.69,2307.68
5/31/2017 21:00,2293.33,2297.13,2274.87,2277.99,729.59,1667575.75,2285.64
5/31/2017 22:00,2277.99,2317,2269.36,2301.23,498.39,1142334.54,2292.05
5/31/2017 23:00,2300.04,2318,2286.38,2298.01,416.4,960466.28,2306.61
6/1/2017 0:00,2298.01,2317,2296.81,2312.37,309.44,715654.11,2312.71
6/1/2017 1:00,2312.39,2358.5,2301.41,2356.92,1015.38,2363012.51,2327.22
6/1/2017 2:00,2357.24,2378.67,2344.28,2364.67,908.16,2147857.52,2365.06
6/1/2017 3:00,2363.97,2379,2350.03,2368.12,504.23,1191424.54,2362.84
6/1/2017 4:00,2368.1,2389.97,2355.89,2387.01,803.88,1905684.02,2370.59
6/1/2017 5:00,2388.72,2392,2370.53,2386.1,726.71,1728972.1,2379.19
6/1/2017 6:00,2385.86,2398.97,2352.11,2369.87,887.56,2110834.51,2378.26
6/1/2017 7:00,2369.87,2395,2361.21,2391.89,734.13,1745534.68,2377.69
6/1/2017 8:00,2391.84,2428,2391.83,2428,837.45,2019593.47,2411.61
6/1/2017 9:00,2428.21,2438.11,2411.03,2418,665.89,1615981.83,2426.81
6/1/2017 10:00,2420.7,2427.5,2401,2401.48,554.71,1340397.82,2416.4
6/1/2017 11:00,2401.48,2430.91,2389.39,2427.01,580.26,1400052.54,2412.79
6/1/2017 12:00,2427,2456.39,2424.89,2435.81,925.48,2260657.91,2442.7
6/1/2017 13:00,2434.33,2456,2434,2450.75,907.39,2220293.15,2446.9
6/1/2017 14:00,2450.74,2453.51,2412.31,2418,1189.44,2892584.77,2431.89
6/1/2017 15:00,2418.49,2425,2379,2402.65,1382.47,3322765,2403.51
6/1/2017 16:00,2402.65,2404,2348.53,2366,1264.47,2997642.41,2370.68
6/1/2017 17:00,2366.74,2374,2321.05,2372.85,979.89,2302059.36,2349.3
6/1/2017 18:00,2373.86,2388.72,2361.95,2374.03,515.64,1227094.89,2379.74
6/1/2017 19:00,2373.2,2390.22,2365.5,2390,353.05,840506.5,2380.69
6/1/2017 20:00,2390,2420,2386,2405.28,837.6,2012392.63,2402.57
6/1/2017 21:00,2405.63,2413.95,2385.99,2398.59,336.37,808010.41,2402.13
6/1/2017 22:00,2398.57,2399.99,2360,2379.14,693.03,1653809.03,2386.33
6/1/2017 23:00,2379.14,2413.95,2368.01,2413.63,489.04,1167602.16,2387.55
6/2/2017 0:00,2413.58,2413.58,2385,2398.43,335.03,804135.02,2400.22
6/2/2017 1:00,2398.46,2407.36,2381,2407.36,322.27,770600.41,2391.15
6/2/2017 2:00,2406.37,2425,2406.37,2422.29,343.72,830949.55,2417.54
6/2/2017 3:00,2421.32,2445,2415.93,2440.42,261.58,635323.88,2428.79
6/2/2017 4:00,2443.64,2447.64,2427.31,2434.89,327.56,799369.1,2440.37
6/2/2017 5:00,2434.83,2442.95,2422.01,2437.51,288.88,703277.36,2434.48
6/2/2017 6:00,2435.06,2448.73,2427.03,2448.39,309.54,754754.01,2438.27
6/2/2017 7:00,2447.46,2449.55,2438,2441.89,410.96,1005355.71,2446.36
6/2/2017 8:00,2441.86,2442.55,2415,2426.6,626.06,1519278.37,2426.72
6/2/2017 9:00,2423.02,2440,2420,2439.7,394.21,958851.77,2432.36
6/2/2017 10:00,2437.36,2437.82,2421,2421.01,300.83,730626.65,2428.73
6/2/2017 11:00,2421.01,2439.97,2413.56,2439.97,539.75,1308577.53,2424.41
6/2/2017 12:00,2433.37,2441.1,2425,2435,508.67,1238231.8,2434.26
6/2/2017 13:00,2434.9,2435,2390,2395,724.32,1746159.78,2410.77
6/2/2017 14:00,2394.93,2425.95,2370.03,2409.81,1064.05,2554977.45,2401.19
6/2/2017 15:00,2409.98,2429.99,2407.05,2429.59,897.15,2167830.05,2416.35
6/2/2017 16:00,2428.18,2442.08,2414.01,2438.01,645.67,1568311.74,2428.96
6/2/2017 17:00,2438.01,2441.83,2400.13,2438,795.91,1929062.54,2423.71
6/2/2017 18:00,2437.28,2439.14,2421.19,2432.74,435.47,1059089.13,2432.07
6/2/2017 19:00,2433.01,2436.04,2407.17,2418.78,583.65,1413477.11,2421.77
6/2/2017 20:00,2421.99,2454.94,2418.81,2441.95,674.83,1645482.18,2438.36
6/2/2017 21:00,2437.58,2457.64,2434.69,2452.31,474.92,1162694.16,2448.21
6/2/2017 22:00,2452.31,2476.07,2448.19,2476.07,330.8,813455.25,2459.06
6/2/2017 23:00,2475.05,2489,2466.29,2488.94,832.88,2066244.92,2480.84
6/3/2017 0:00,2488.94,2493,2469.78,2487.26,439.97,1092079.32,2482.16
6/3/2017 1:00,2487.34,2496,2467.98,2481.6,409.54,1015406.84,2479.37
6/3/2017 2:00,2482.63,2489.97,2478.41,2487.04,209.47,520355.44,2484.2
6/3/2017 3:00,2482.12,2490,2461.79,2461.79,350.48,868727.54,2478.71
6/3/2017 4:00,2461.05,2476.37,2445,2452.36,530,1305402.48,2463.03
6/3/2017 5:00,2452.38,2476,2452.38,2457.93,297,731654.16,2463.51
6/3/2017 6:00,2457.47,2485,2455,2485,204.82,505890.79,2469.92
6/3/2017 7:00,2485,2490,2475.1,2487.11,274.9,683012.67,2484.62
6/3/2017 8:00,2489.98,2494,2480,2494,464.46,1156153.51,2489.25
6/3/2017 9:00,2493.96,2509,2486.59,2508.96,421.38,1052441.81,2497.58
6/3/2017 10:00,2508.9,2529.78,2500,2528.02,586,1474862.38,2516.84
6/3/2017 11:00,2529.77,2529.77,2510,2523.99,323.67,815603.86,2519.88
6/3/2017 12:00,2523.98,2528.47,2508.45,2517.67,343.35,864859.95,2518.92
6/3/2017 13:00,2517.68,2523.62,2509.91,2514.27,299.55,754023.46,2517.22
6/3/2017 14:00,2510.7,2545,2506.8,2539.86,469.36,1187060.03,2529.11
6/3/2017 15:00,2538.42,2570,2529.19,2568.86,393.13,1004009.58,2553.9
6/3/2017 16:00,2568.86,2568.98,2550,2567,355.11,909977.86,2562.54
6/3/2017 17:00,2567,2584.34,2564.21,2579.84,594.93,1531410.2,2574.09
6/3/2017 18:00,2579.83,2583.75,2550,2559.71,854.3,2192230.52,2566.1
6/3/2017 19:00,2559.71,2577.45,2553.1,2571.87,361.39,927334.23,2566.05
6/3/2017 20:00,2571.85,2576.18,2530,2546.69,1186.34,3024118.69,2549.12
6/3/2017 21:00,2546.7,2559.99,2535.89,2548.47,535.98,1366152.1,2548.9
6/3/2017 22:00,2548.39,2569.88,2542.93,2562.52,481.37,1231197.02,2557.67
6/3/2017 23:00,2562.53,2570,2531.11,2540.94,424.11,1081146.19,2549.21
6/4/2017 0:00,2538.1,2546.32,2486,2514.36,987.47,2484945.77,2516.47
6/4/2017 1:00,2514.36,2530.26,2511.81,2519.33,273.16,688046.13,2518.87
6/4/2017 2:00,2517.28,2522.2,2477.99,2516.63,483.37,1205469.56,2493.91
6/4/2017 3:00,2515.29,2525.92,2506.97,2513.91,201.19,506793.6,2518.97
6/4/2017 4:00,2512.94,2540.02,2504.04,2527.76,257.19,648747.16,2522.44
6/4/2017 5:00,2533.21,2547.53,2513.65,2526.95,311.34,787762.23,2530.26
6/4/2017 6:00,2526.95,2532,2508.96,2531.6,324.54,818116.35,2520.86
6/4/2017 7:00,2530.99,2530.99,2504.55,2525,272.95,686415.64,2514.77
6/4/2017 8:00,2525.01,2568,2514.59,2554.59,496.29,1260628.16,2540.08
6/4/2017 9:00,2549.87,2569,2542.35,2548.01,341.22,872267.37,2556.28
6/4/2017 10:00,2548.02,2549.94,2513.77,2528.52,404.47,1024658.21,2533.33
6/4/2017 11:00,2525.05,2548.02,2525.05,2547.97,322.04,817787.23,2539.41
6/4/2017 12:00,2547.97,2555.79,2533.63,2542,584.26,1486325.05,2543.96
6/4/2017 13:00,2542,2550,2521.13,2527.85,653.64,1659234.87,2538.45
6/4/2017 14:00,2521.51,2532.99,2510.2,2525,327.98,826370.94,2519.6
6/4/2017 15:00,2525,2534.19,2521.53,2527.11,127.86,323365.32,2529
6/4/2017 16:00,2526.07,2531.06,2510,2520.47,217.53,548883.32,2523.26
6/4/2017 17:00,2522.49,2533.73,2516.66,2528.82,243.66,615521.79,2526.14
6/4/2017 18:00,2526.52,2532.64,2512.96,2526.34,189.33,478139.1,2525.44
6/4/2017 19:00,2523.31,2526.28,2484,2484.64,286.76,718792.02,2506.59
6/4/2017 20:00,2483.87,2512.96,2460,2505.26,822.53,2044491.46,2485.63
6/4/2017 21:00,2508.17,2519.99,2502.43,2510.18,294.45,739193.98,2510.4
6/4/2017 22:00,2509.01,2528.71,2501,2527.43,230.57,579222.54,2512.11
6/4/2017 23:00,2525.98,2539.99,2519.46,2530.27,174.82,442187.25,2529.33
6/5/2017 0:00,2530.27,2555.27,2525.28,2555.01,257.78,654406.92,2538.65
6/5/2017 1:00,2555.24,2568.9,2542.61,2552,598.44,1529836.01,2556.39
6/5/2017 2:00,2554.54,2566.1,2548.59,2566.1,197.76,505562.54,2556.44
6/5/2017 3:00,2566.49,2588.66,2563.33,2583.67,485.41,1250766.16,2576.73
6/5/2017 4:00,2584.11,2589.5,2573.78,2581,346.06,893696.33,2582.47
6/5/2017 5:00,2581.08,2584.48,2558.23,2568.15,327.98,842470.05,2568.68
6/5/2017 6:00,2567.69,2590,2562.68,2589.98,239.95,618335.42,2576.94
6/5/2017 7:00,2586,2594.5,2571.88,2573.5,421.82,1089315.17,2582.4
6/5/2017 8:00,2574.99,2583.97,2573.01,2578.95,325.02,838084.06,2578.54
6/5/2017 9:00,2574.16,2578.9,2563.86,2577.91,404.23,1039203.25,2570.8
6/5/2017 10:00,2577.91,2595,2577,2592.97,749.99,1938533.62,2584.74
6/5/2017 11:00,2592.95,2594,2574.97,2594,359.13,928219.27,2584.64
6/5/2017 12:00,2594,2596.96,2570,2593.9,422.53,1092386.13,2585.34
6/5/2017 13:00,2589.7,2596,2582.16,2589.29,391.5,1014030.15,2590.13
6/5/2017 14:00,2589.51,2616,2586.02,2615.7,1038.47,2699073.84,2599.08
6/5/2017 15:00,2615.65,2627.47,2610.42,2618.86,708.17,1855574.08,2620.22
6/5/2017 16:00,2618,2620,2608.25,2610,226.63,592449.27,2614.19
6/5/2017 17:00,2610.01,2628.08,2610,2623.56,216.38,567456.54,2622.55
6/5/2017 18:00,2627.5,2627.57,2613.22,2621.95,306.34,802243.43,2618.8
6/5/2017 19:00,2621.95,2650,2618.46,2634.99,1082.32,2854033.76,2636.95
6/5/2017 20:00,2633.88,2658.75,2633.42,2655.45,602.12,1595142.63,2649.2
6/5/2017 21:00,2655.45,2689.09,2645.73,2665.99,1318.03,3517344.98,2668.64
6/5/2017 22:00,2665.97,2686,2653.85,2675.15,588.27,1573247.25,2674.37
6/5/2017 23:00,2674.01,2699.35,2669.14,2698,607.11,1627801.46,2681.23
6/6/2017 0:00,2698,2749.59,2691.2,2747.92,1166.04,3175909.98,2723.67
6/6/2017 1:00,2747.99,2755,2702.24,2755,818.12,2233391.81,2729.9
6/6/2017 2:00,2755.61,2850.05,2748.12,2847.01,2137.89,5984450.46,2799.23
6/6/2017 3:00,2847.03,2877.47,2785.13,2811.6,1469.51,4163261.02,2833.09
6/6/2017 4:00,2811.68,2854.51,2811.68,2840.64,668.53,1896484,2836.78
6/6/2017 5:00,2841.42,2849.99,2805,2840.76,769.34,2175196.52,2827.35
6/6/2017 6:00,2839.54,2862.76,2827.11,2837.66,848.15,2412307.51,2844.19
6/6/2017 7:00,2834.64,2850.74,2834.63,2835.67,648.82,1843362.16,2841.08
6/6/2017 8:00,2835.66,2868.75,2834.63,2861.52,1050.4,2999696.83,2855.78
6/6/2017 9:00,2861.47,2884.32,2851.39,2876,811.86,2330229.5,2870.23
6/6/2017 10:00,2875.87,2877,2843.43,2859.69,538.99,1543226.67,2863.18
6/6/2017 11:00,2859.63,2876.33,2856.91,2865,195.39,560284.97,2867.59
6/6/2017 12:00,2865,2922,2858.95,2908.43,1315.95,3803026.02,2889.94
6/6/2017 13:00,2909.97,2933,2899,2920.26,880.53,2567517.87,2915.88
6/6/2017 14:00,2920.99,2921.59,2806.26,2818.99,2111.37,6042273.47,2861.78
6/6/2017 15:00,2818.99,2855,2816,2839.7,1307.33,3710170.99,2837.97
6/6/2017 16:00,2839.97,2840,2689.4,2741.82,3908.73,10784412.34,2759.06
6/6/2017 17:00,2734.05,2800,2695.87,2776.41,2013.23,5539632.42,2751.61
6/6/2017 18:00,2777.92,2841.55,2776.02,2817.9,907.67,2550923.56,2810.4
6/6/2017 19:00,2819,2870,2812.15,2860.57,777.96,2210058.62,2840.84
6/6/2017 20:00,2860.58,2874.94,2829.55,2871.01,754.31,2148663.53,2848.52
6/6/2017 21:00,2872,2875,2849.95,2855.9,444.47,1272914.61,2863.92
6/6/2017 22:00,2855.7,2889.89,2832.99,2860.07,826.52,2369665.24,2867.03
6/6/2017 23:00,2852.59,2889.89,2847.6,2880.74,324.54,932046.66,2871.94
6/7/2017 0:00,2875.71,2893.28,2822.04,2826.11,522.41,1498485.65,2868.42
6/7/2017 1:00,2824.8,2863.99,2802.99,2846.35,818.07,2317307.65,2832.67
6/7/2017 2:00,2849.99,2885.21,2841.52,2874.74,336.17,962104.47,2861.96
6/7/2017 3:00,2867.83,2879.98,2847.9,2859.41,128.83,369102.72,2865.15
6/7/2017 4:00,2857.62,2878.03,2850,2861.68,241.98,693490.73,2865.93
6/7/2017 5:00,2861.72,2868.53,2855.03,2860,132.45,378891.07,2860.61
6/7/2017 6:00,2858.92,2859.34,2782.02,2817.97,1039.01,2930492.71,2820.47
6/7/2017 7:00,2813.01,2847.25,2794.88,2834.21,607.18,1712746.75,2820.84
6/7/2017 8:00,2834.19,2838.6,2809,2821.95,351.76,992316,2820.98
6/7/2017 9:00,2821.92,2850.14,2821.9,2850.14,360.59,1022134.26,2834.65
6/7/2017 10:00,2850,2868,2841.74,2860.92,370.03,1057122.14,2856.87
6/7/2017 11:00,2860.9,2863.99,2836,2849.79,507.64,1446240.87,2848.96
6/7/2017 12:00,2849.71,2869.64,2847.15,2857.76,545.2,1559006.84,2859.52
6/7/2017 13:00,2857.85,2861,2832,2839.77,848.29,2411763.2,2843.1
6/7/2017 14:00,2837.37,2845,2800,2821.01,1096.79,3097632.55,2824.28
6/7/2017 15:00,2821.01,2826.93,2754.67,2800,911.95,2542969.54,2788.49
6/7/2017 16:00,2799.97,2825.33,2770,2823.6,707.29,1976053.52,2793.82
6/7/2017 17:00,2821.44,2831.27,2804.76,2809.01,426.8,1203789.36,2820.52
6/7/2017 18:00,2809.02,2816.72,2764.66,2799.08,704.17,1967239.51,2793.7
6/7/2017 19:00,2799.03,2808.23,2777.47,2778.01,408.16,1137787.87,2787.58
6/7/2017 20:00,2778,2782.59,2730,2742.05,1014.01,2796075,2757.43
6/7/2017 21:00,2735.67,2754.98,2635,2635,2298.7,6204716.53,2699.23
6/7/2017 22:00,2635,2728.75,2612.5,2712.93,1795.24,4783727.99,2664.67
6/7/2017 23:00,2712.93,2715.56,2673,2683.03,794.35,2144229.53,2699.35
6/8/2017 0:00,2680.24,2690.07,2613.13,2675.5,859.95,2282862.9,2654.64
6/8/2017 1:00,2672.71,2722.25,2654.15,2717.15,599.64,1610010,2684.98
6/8/2017 2:00,2722.22,2740,2691.84,2727.22,389.97,1059473.55,2716.82
6/8/2017 3:00,2730.44,2730.57,2704.68,2728.76,354.62,963500.07,2717
6/8/2017 4:00,2728.76,2779.99,2726,2779,383.55,1057249.79,2756.46
6/8/2017 5:00,2778.98,2795,2756,2795,439.91,1219889.56,2773.01
6/8/2017 6:00,2794.95,2810,2780,2796.96,448.78,1254643.87,2795.66
6/8/2017 7:00,2796.99,2805.27,2755.83,2776.12,611.15,1698361.87,2778.95
6/8/2017 8:00,2774.73,2785.94,2773,2785.65,284.26,789803.32,2778.48
6/8/2017 9:00,2785.65,2791,2772.01,2789.87,464.64,1291915.23,2780.46
6/8/2017 10:00,2787.79,2800,2782,2787.48,586.03,1637133.22,2793.61
6/8/2017 11:00,2787.48,2788,2752.95,2754,473.7,1315591,2777.26
6/8/2017 12:00,2754,2774.64,2732.97,2764.44,907.93,2501997.4,2755.71
6/8/2017 13:00,2762.02,2763.52,2722,2728.05,580.92,1590176.5,2737.33
6/8/2017 14:00,2729,2759.98,2700.5,2701.96,1068.96,2927360.44,2738.52
6/8/2017 15:00,2706.99,2740.98,2701.97,2736.62,525.09,1431978.4,2727.11
6/8/2017 16:00,2736.55,2758.99,2733.52,2743.31,611.57,1679333.4,2745.95
6/8/2017 17:00,2745.64,2745.64,2700,2739.99,733.47,1999695.46,2726.35
6/8/2017 18:00,2739.99,2749.99,2723.99,2736.04,277.78,760307.82,2737.11
6/8/2017 19:00,2736.09,2758,2728.85,2758,408.41,1121547.69,2746.13
6/8/2017 20:00,2758,2766,2738.03,2753.54,458.77,1263327.47,2753.75
6/8/2017 21:00,2754.21,2787.97,2748.42,2783.02,676.72,1875083.13,2770.84
6/8/2017 22:00,2783.01,2815,2772.65,2802.6,692.25,1937530.2,2798.87
6/8/2017 23:00,2806.15,2815,2797.28,2806,413.34,1161255.02,2809.45
6/9/2017 0:00,2805.46,2815,2791.87,2795.04,315.49,884542.13,2803.71
6/9/2017 1:00,2794.97,2840.99,2790.91,2835.01,413.59,1166249.54,2819.84
6/9/2017 2:00,2837.86,2844,2823.67,2828.03,262.29,743605.57,2835.07
6/9/2017 3:00,2831.47,2836.84,2805,2805,287.51,811542.33,2822.7
6/9/2017 4:00,2805.01,2826.4,2802.9,2821.63,167,470273.49,2816.06
6/9/2017 5:00,2821.62,2822.97,2800.55,2814.02,156,438809.04,2812.97
6/9/2017 6:00,2814.01,2819.55,2805.89,2808.73,201.68,567258.17,2812.65
6/9/2017 7:00,2808.74,2811.08,2780.43,2805.83,499.91,1398779.01,2798.05
6/9/2017 8:00,2809.05,2829.43,2801.65,2820,288.71,813712.75,2818.4
6/9/2017 9:00,2819.82,2819.82,2806,2806.12,169.49,476426.33,2810.89
6/9/2017 10:00,2806.1,2822.71,2796.62,2818.94,301.19,845666.17,2807.76
6/9/2017 11:00,2818.94,2820.77,2802.72,2812,185.03,519851.95,2809.6
6/9/2017 12:00,2810.92,2836.54,2810.92,2832.93,273.65,772706.69,2823.71
6/9/2017 13:00,2832.97,2850,2821.83,2846.01,414.13,1176559.87,2841.01
6/9/2017 14:00,2846.01,2868.23,2846.01,2857.99,536.91,1533534.05,2856.21
6/9/2017 15:00,2855.68,2864,2841.8,2852,523.94,1493909.74,2851.32
6/9/2017 16:00,2851.99,2856,2829,2837.98,472.45,1343167.95,2843
6/9/2017 17:00,2837.96,2854.57,2831.8,2850.17,294.29,836367.73,2842.01
6/9/2017 18:00,2850.1,2850.1,2810,2826,333.32,940426.16,2821.37
6/9/2017 19:00,2826.01,2844.96,2815.24,2844,471.2,1333735.41,2830.5
6/9/2017 20:00,2837.01,2841.99,2821.51,2829.99,169.94,480870.23,2829.7
6/9/2017 21:00,2826.21,2831,2806.83,2827,490.16,1381449.72,2818.37
6/9/2017 22:00,2827,2831.45,2809.99,2809.99,291.38,821961.14,2820.95
6/9/2017 23:00,2809.99,2823.86,2790,2822.32,517.07,1449751.09,2803.79
6/10/2017 0:00,2818,2835.99,2818,2821.25,369.79,1046447,2829.86
6/10/2017 1:00,2821.24,2844.26,2818.12,2831.23,234.43,663328.58,2829.55
6/10/2017 2:00,2831.23,2843.59,2817.5,2836.68,179.59,508781.02,2833.04
6/10/2017 3:00,2836.36,2840.47,2824.72,2830.28,150.24,425723.89,2833.56
6/10/2017 4:00,2830.49,2837.46,2812.2,2819.19,165.44,467259.26,2824.35
6/10/2017 5:00,2819.2,2830.27,2810.83,2818.75,190.75,538137.9,2821.2
6/10/2017 6:00,2816.29,2830.01,2800,2820.04,196.54,552962.64,2813.47
6/10/2017 7:00,2820.04,2827.05,2812.15,2815.27,133.75,377173.67,2820.05
6/10/2017 8:00,2815.27,2825,2804.48,2823.11,310.21,872558.46,2812.77
6/10/2017 9:00,2823.02,2829.62,2816.92,2822.72,242.97,686302.13,2824.58
6/10/2017 10:00,2822.71,2878.58,2822.71,2878.58,541.61,1544332.38,2851.36
6/10/2017 11:00,2877.98,2895,2858.08,2894.85,665.32,1915354.88,2878.87
6/10/2017 12:00,2895,2905.01,2870.21,2905.01,469.33,1355745.18,2888.68
6/10/2017 13:00,2905.6,2912.98,2876,2896.77,474.53,1375030.57,2897.68
6/10/2017 14:00,2896.99,2900,2870.02,2899.88,359.73,1039068.09,2888.43
6/10/2017 15:00,2891,2899.93,2850.55,2864,642.9,1850077.43,2877.7
6/10/2017 16:00,2864,2886,2861.89,2878.93,566.05,1626840.39,2874.03
6/10/2017 17:00,2879.97,2894.85,2865,2870.76,472.8,1361113.87,2878.81
6/10/2017 18:00,2870.96,2878.16,2845.9,2867.67,596.11,1708708.84,2866.45
6/10/2017 19:00,2865.23,2883.98,2860.82,2879,155.32,446421.82,2874.29
6/10/2017 20:00,2881.01,2889.97,2830,2830,534.99,1531845.03,2863.33
6/10/2017 21:00,2829.53,2859.04,2800,2833.24,871.88,2465187.48,2827.45
6/10/2017 22:00,2833.24,2884.55,2833.24,2879.65,559.6,1604679.52,2867.54
6/10/2017 23:00,2879.65,2900,2873.44,2899.99,509.49,1471686.1,2888.56
6/11/2017 0:00,2899.01,2905,2861.53,2882,520.84,1501978.05,2883.78
6/11/2017 1:00,2882,2899.8,2882,2890.11,213.42,616872.34,2890.45
6/11/2017 2:00,2891.41,2909.51,2879.27,2892.75,367.8,1064566.67,2894.44
6/11/2017 3:00,2891.49,2898.33,2867.81,2876,186.66,538250.02,2883.53
6/11/2017 4:00,2878.97,2892.81,2865.17,2871.3,325.87,936471.47,2873.79
6/11/2017 5:00,2872.3,2888.72,2865.12,2887.9,105.1,302293.46,2876.32
6/11/2017 6:00,2887.67,2891.41,2873.05,2887.13,119.95,345970.73,2884.28
6/11/2017 7:00,2887.13,2890.35,2875.89,2887,143.86,415155.96,2885.91
6/11/2017 8:00,2887,2891.34,2875.85,2888.11,203.46,587098.04,2885.56
6/11/2017 9:00,2889.49,2900,2885.34,2893.77,228.94,662793.3,2895.04
6/11/2017 10:00,2890.76,2894.48,2884.39,2885.04,132.52,382854.47,2889.01
6/11/2017 11:00,2887.46,2894.29,2871.15,2873,157,452530.8,2882.44
6/11/2017 12:00,2877.45,2890.01,2874.23,2888.02,187.57,540964.12,2884.07
6/11/2017 13:00,2888.03,2896.6,2882.8,2889.42,463.02,1338583.64,2890.98
6/11/2017 14:00,2889.48,2895.24,2873.01,2882,202.09,582038.46,2880.16
6/11/2017 15:00,2880.87,2948,2879.51,2943.9,852.47,2492633.36,2924.02
6/11/2017 16:00,2943.92,2960.24,2929.33,2945.99,600.92,1772389.06,2949.45
6/11/2017 17:00,2944.69,2952,2930.67,2938.74,421.88,1241372.63,2942.44
6/11/2017 18:00,2938.74,2943.38,2926.29,2928.56,267.46,785039.16,2935.19
6/11/2017 19:00,2929.5,2947.22,2928.52,2940.48,203.42,598138.89,2940.41
6/11/2017 20:00,2940.88,2946,2925.49,2934.77,181.35,532968.41,2938.89
6/11/2017 21:00,2926.45,2954.54,2926.45,2944.07,325.12,957020.64,2943.56
6/11/2017 22:00,2942.24,2961.46,2940.87,2952.76,225.42,666314.59,2955.85
6/11/2017 23:00,2952.24,2967.46,2946.66,2954.22,194.48,575697.4,2960.2
6/12/2017 0:00,2954.23,2972.97,2952.68,2968.57,319.76,947177.89,2962.16
6/12/2017 1:00,2960.79,2975,2949.94,2962.55,451.14,1335521.75,2960.33
6/12/2017 2:00,2962.78,2966.5,2944.01,2944.01,212.56,629633.14,2962.1
6/12/2017 3:00,2944,2965.01,2936.02,2955.41,210.24,620008.62,2949.09
6/12/2017 4:00,2955.26,2980,2955.26,2969.67,347.7,1033359.88,2972.02
6/12/2017 5:00,2968.53,2968.53,2945.09,2957.16,215.75,638033.45,2957.29
6/12/2017 6:00,2956.08,2962.53,2922.62,2929.01,462.24,1360263.07,2942.77
6/12/2017 7:00,2931.3,2954.7,2924,2944.44,446.05,1311688.4,2940.64
6/12/2017 8:00,2944.01,2952.6,2929.75,2942,730.4,2150426.28,2944.17
6/12/2017 9:00,2942,2951.1,2910,2940,611.9,1796482.3,2935.92
6/12/2017 10:00,2938.36,2939.2,2702,2706.94,3796.68,10661424.08,2808.09
6/12/2017 11:00,2711.81,2805.92,2705,2748.8,3318.72,9119174.29,2747.8
6/12/2017 12:00,2736.12,2807.97,2729.96,2788.37,1633.97,4525026.67,2769.34
6/12/2017 13:00,2788.33,2790,2750.76,2772,1199.45,3321452.78,2769.14
6/12/2017 14:00,2772,2803.9,2752.15,2764.98,1200.25,3330986.72,2775.24
6/12/2017 15:00,2764.12,2778.3,2714.97,2775.99,1288.88,3544082.66,2749.74
6/12/2017 16:00,2775.97,2778.99,2636.05,2670.76,2635.9,7094825.06,2691.62
6/12/2017 17:00,2664.3,2664.3,2480.03,2585,4631.49,11891225.89,2567.48
6/12/2017 18:00,2582.09,2674,2549.01,2609.93,1775.98,4628540.16,2606.19
6/12/2017 19:00,2609.99,2616,2505.01,2550.01,1702.93,4380328,2572.23
6/12/2017 20:00,2559.91,2660,2559.91,2616.99,1492.8,3911721.16,2620.39
6/12/2017 21:00,2617,2684.3,2616.99,2667.98,930.37,2478534.94,2664.05
6/12/2017 22:00,2668,2673.92,2609,2632.61,1090.98,2880156.91,2639.98
6/12/2017 23:00,2632.61,2689,2630.03,2667.06,828.81,2209212.12,2665.52
6/13/2017 0:00,2656.97,2700,2654.62,2695,510.85,1372238.23,2686.17
6/13/2017 1:00,2693.95,2714.63,2638.62,2662,870.39,2337648.73,2685.75
6/13/2017 2:00,2662.87,2702.15,2655.92,2663.84,694.15,1858221.04,2676.96
6/13/2017 3:00,2663.84,2690.92,2650.26,2677.38,402.03,1072654.66,2668.13
6/13/2017 4:00,2689.31,2693,2671.01,2687.22,303.01,812410.81,2681.13
6/13/2017 5:00,2687.13,2720,2677.85,2708.51,322.06,870998.3,2704.43
6/13/2017 6:00,2710.42,2761.88,2710.12,2750.28,428.07,1174336.38,2743.33
6/13/2017 7:00,2750.29,2757.6,2734.49,2752.79,321.6,884686.53,2750.88
6/13/2017 8:00,2751.02,2783.62,2742.11,2768,624.45,1725963.97,2763.97
